bus,price,amount,cleared
9032,15,4.0,0.0
9032,13,2.0,0.0
9032,12,6.0,0.0
9032,11,8.0,0.0
9032,11,3.0,0.0
9032,9,9.0,0.0
9032,9,2.0,0.0
9032,6,3.0,0.0
9032,6,2.0,0.0
9032,5,6.0,0.0
9032,4,6.0,0.0
9032,3,4.0,0.0
9032,3,1.0,0.0
9032,2,7.0,0.0
9032,2,3.0,0.0
9032,2,1.0,0.0
9033,23,2.0,2.0
9033,19,1.0,0.0
9033,17,6.0,0.0
9033,17,2.0,0.0
9033,16,3.0,0.0
9033,16,1.0,0.0
9033,12,2.0,0.0
9033,11,3.0,0.0
9033,9,9.0,0.0
9033,9,1.0,0.0
9033,8,1.0,0.0
9033,7,7.0,0.0
9033,4,1.0,0.0
9033,3,2.0,0.0
9033,2,7.0,0.0
9034,23,6.0,6.0
9034,23,4.0,4.0
9034,23,3.0,3.0
9034,20,8.0,0.0
9034,19,7.0,0.0
9034,19,2.0,0.0
9034,18,1.0,0.0
9034,18,1.0,0.0
9034,17,9.0,0.0
9034,16,1.0,0.0
9034,14,7.0,0.0
9034,14,4.0,0.0
9034,13,10.0,0.0
9034,13,5.0,0.0
9034,12,2.0,0.0
9034,12,2.0,0.0
9034,11,9.0,0.0
9034,11,5.0,0.0
9034,10,4.0,0.0
9034,10,4.0,0.0
9034,9,1.0,0.0
9034,8,15.0,0.0
9034,8,9.0,0.0
9034,8,5.0,0.0
9034,7,7.0,0.0
9034,5,3.0,0.0
9034,5,2.0,0.0
9034,4,4.0,0.0
9034,4,3.0,0.0
9034,4,2.0,0.0
9034,4,2.0,0.0
9034,3,3.0,0.0
9034,2,6.0,0.0
9034,2,5.0,0.0
9035,21,6.0,6.0
9035,20,6.0,0.0
9035,20,2.0,0.0
9035,17,2.0,0.0
9035,16,1.0,0.0
9035,15,6.0,0.0
9035,14,6.0,0.0
9035,11,7.0,0.0
9035,11,6.0,0.0
9035,11,4.0,0.0
9035,11,1.0,0.0
9035,7,4.0,0.0
9035,6,2.0,0.0
9035,5,13.0,0.0
9035,5,4.0,0.0
9035,3,1.0,0.0
9036,23,5.0,5.0
9036,21,8.0,8.0
9036,20,9.0,0.0
9036,19,10.0,0.0
9036,16,13.0,0.0
9036,16,9.0,0.0
9036,16,4.0,0.0
9036,15,4.0,0.0
9036,12,3.0,0.0
9036,11,10.0,0.0
9036,9,5.0,0.0
9036,9,2.0,0.0
9036,7,3.0,0.0
9036,4,5.0,0.0
9036,3,5.0,0.0
9036,3,3.0,0.0
9036,2,12.0,0.0
9036,2,1.0,0.0
9037,21,7.0,2.0
9037,20,5.0,0.0
9037,19,7.0,0.0
9037,19,6.0,0.0
9037,19,4.0,0.0
9037,18,4.0,0.0
9037,17,3.0,0.0
9037,16,6.0,0.0
9037,15,2.0,0.0
9037,14,10.0,0.0
9037,13,12.0,0.0
9037,13,11.0,0.0
9037,12,6.0,0.0
9037,12,3.0,0.0
9037,12,3.0,0.0
9037,11,13.0,0.0
9037,11,2.0,0.0
9037,10,10.0,0.0
9037,9,2.0,0.0
9037,8,9.0,0.0
9037,8,7.0,0.0
9037,8,6.0,0.0
9037,8,3.0,0.0
9037,7,4.0,0.0
9037,4,3.0,0.0
9037,4,1.0,0.0
9037,3,3.0,0.0
9037,2,6.0,0.0
9037,2,3.0,0.0
9037,2,2.0,0.0
9038,23,2.0,2.0
9038,23,1.0,1.0
9038,22,11.0,11.0
9038,22,2.0,2.0
9038,21,10.0,10.0
9038,21,2.0,2.0
9038,21,2.0,2.0
9038,18,7.0,0.0
9038,18,3.0,0.0
9038,18,3.0,0.0
9038,16,8.0,0.0
9038,16,1.0,0.0
9038,15,1.0,0.0
9038,13,10.0,0.0
9038,12,7.0,0.0
9038,12,5.0,0.0
9038,11,5.0,0.0
9038,10,5.0,0.0
9038,9,8.0,0.0
9038,9,4.0,0.0
9038,8,9.0,0.0
9038,8,5.0,0.0
9038,8,3.0,0.0
9038,7,2.0,0.0
9038,6,7.0,0.0
9038,6,4.0,0.0
9038,4,4.0,0.0
9038,4,3.0,0.0
9038,4,3.0,0.0
9038,4,2.0,0.0
9038,3,11.0,0.0
9038,2,3.0,0.0
9041,24,7.0,7.0
9041,24,6.0,6.0
9041,17,9.0,0.0
9041,17,2.0,0.0
9041,14,5.0,0.0
9041,13,11.0,0.0
9041,13,9.0,0.0
9041,10,10.0,0.0
9041,6,3.0,0.0
9041,5,6.0,0.0
9042,24,1.0,1.0
9042,23,7.0,7.0
9042,22,3.0,3.0
9042,21,2.0,2.0
9042,21,2.0,0.0
9042,19,4.0,0.0
9042,17,5.0,0.0
9042,15,4.0,0.0
9042,14,12.0,0.0
9042,13,9.0,0.0
9042,13,9.0,0.0
9042,12,1.0,0.0
9042,11,9.0,0.0
9042,10,6.0,0.0
9042,10,1.0,0.0
9042,9,3.0,0.0
9042,7,6.0,0.0
9042,7,2.0,0.0
9042,4,3.0,0.0
9042,3,2.0,0.0
9042,2,7.0,0.0
9043,24,4.0,4.0
9043,24,4.0,4.0
9043,24,3.0,3.0
9043,23,3.0,3.0
9043,21,5.0,5.0
9043,21,3.0,3.0
9043,20,8.0,0.0
9043,20,8.0,0.0
9043,20,5.0,0.0
9043,20,1.0,0.0
9043,20,1.0,0.0
9043,19,2.0,0.0
9043,15,4.0,0.0
9043,13,8.0,0.0
9043,13,3.0,0.0
9043,12,7.0,0.0
9043,11,8.0,0.0
9043,10,3.0,0.0
9043,9,7.0,0.0
9043,8,6.0,0.0
9043,8,6.0,0.0
9043,8,5.0,0.0
9043,8,4.0,0.0
9043,7,4.0,0.0
9043,7,4.0,0.0
9043,6,6.0,0.0
9043,6,3.0,0.0
9043,6,1.0,0.0
9043,5,3.0,0.0
9043,4,4.0,0.0
9043,3,6.0,0.0
9043,3,2.0,0.0
9043,3,2.0,0.0
9043,2,3.0,0.0
9044,24,5.0,5.0
9044,22,11.0,11.0
9044,21,2.0,2.0
9044,20,4.0,0.0
9044,20,3.0,0.0
9044,20,1.0,0.0
9044,19,8.0,0.0
9044,19,5.0,0.0
9044,17,4.0,0.0
9044,16,2.0,0.0
9044,12,9.0,0.0
9044,8,8.0,0.0
9044,8,5.0,0.0
9044,6,9.0,0.0
9044,6,5.0,0.0
9044,4,5.0,0.0
9044,4,4.0,0.0
9044,3,5.0,0.0
9044,2,4.0,0.0
9052,21,15.0,15.0
9052,18,13.0,13.0
9052,17,10.0,10.0
9052,17,1.0,1.0
9052,15,6.0,6.0
9052,14,9.0,9.0
9052,10,3.0,0.0
9052,5,5.0,0.0
9052,4,1.0,0.0
9052,3,7.0,0.0
9052,2,1.0,0.0
9071,24,7.0,7.0
9071,24,4.0,4.0
9071,24,3.0,3.0
9071,23,7.0,7.0
9071,23,5.0,5.0
9071,22,6.0,6.0
9071,22,1.0,1.0
9071,21,6.0,6.0
9071,20,7.0,0.0
9071,20,5.0,0.0
9071,20,4.0,0.0
9071,18,8.0,0.0
9071,18,5.0,0.0
9071,17,6.0,0.0
9071,16,4.0,0.0
9071,14,6.0,0.0
9071,14,1.0,0.0
9071,14,1.0,0.0
9071,13,1.0,0.0
9071,12,1.0,0.0
9071,10,3.0,0.0
9071,10,2.0,0.0
9071,9,4.0,0.0
9071,7,5.0,0.0
9071,6,6.0,0.0
9071,6,5.0,0.0
9071,6,5.0,0.0
9071,5,5.0,0.0
9071,4,3.0,0.0
9071,2,8.0,0.0
9071,2,2.0,0.0
9071,2,1.0,0.0
9072,23,4.0,4.0
9072,23,3.0,3.0
9072,23,2.0,2.0
9072,22,3.0,3.0
9072,22,2.0,2.0
9072,21,18.0,18.0
9072,19,6.0,0.0
9072,19,4.0,0.0
9072,18,1.0,0.0
9072,16,1.0,0.0
9072,14,4.0,0.0
9072,14,3.0,0.0
9072,13,9.0,0.0
9072,12,3.0,0.0
9072,7,7.0,0.0
9072,7,5.0,0.0
9072,7,1.0,0.0
9072,5,6.0,0.0
9072,5,1.0,0.0
9121,24,2.0,2.0
9121,23,8.0,8.0
9121,21,4.0,4.0
9121,20,5.0,5.0
9121,20,1.0,1.0
9121,19,7.0,7.0
9121,18,4.0,4.0
9121,18,2.0,2.0
9121,18,1.0,1.0
9121,17,2.0,2.0
9121,16,7.0,7.0
9121,16,4.0,4.0
9121,16,1.0,1.0
9121,15,3.0,3.0
9121,14,11.0,11.0
9121,14,3.0,3.0
9121,13,12.0,12.0
9121,13,6.0,6.0
9121,11,3.0,0.0
9121,10,3.0,0.0
9121,10,3.0,0.0
9121,9,8.0,0.0
9121,9,7.0,0.0
9121,8,5.0,0.0
9121,7,4.0,0.0
9121,6,3.0,0.0
9121,6,3.0,0.0
9121,6,2.0,0.0
9121,5,10.0,0.0
9121,5,1.0,0.0
9121,3,1.0,0.0
9121,2,3.0,0.0
9121,2,2.0,0.0
9533,24,1.0,1.0
9533,21,5.0,5.0
9533,17,7.0,7.0
9533,14,4.0,4.0
9533,12,2.0,2.0
9533,8,8.0,0.0
9533,8,1.0,0.0
9533,6,8.0,0.0
9533,4,4.0,0.0
9533,2,10.0,0.0
